id	Chemical_role	Chemical_role_ITA	Reg_no	Product	Company	Issue_date	Authorisation_expiry_date	Revocation_date	Authorization_status	Authorization_status_en	Revocation_reason	Revocation_decision_date	Formulation_code	Formulation_description	Formulation_use	Hazard_mention	Hazard_code	Active_ingredient	CHEBI_confidence	CHEBI_term_label	CHEBI_term	Active_ingredient_content	CH 2	CHT 2	AI 2	CH 3	CHT 3	AI 3	CH 4	CHT 4	AI 4	CH 5	CHT5	AI 5	IP	PFnPO	PFnPE
PESTON:0112907	acaricide product	ACARICIDA	12907	ACAR-CID	DIACHEM S.P.A.	2006-06-27	2009-02-02	2009-03-30	Revocato	revoked			EC	emulsifiable concentrate	W	irritant|dangerous for environment	Xi|N	DICOFOL	Good	dicofol	CHEBI:34692	18.5															
PESTON:0112908	fungicide product	FUNGICIDA	12908	SUMMIT COMBI	BAYER CROPSCIENCE S.R.L.	2006-01-09	2016-01-09	2012-07-01	Revocato	revoked			WP	wettable powder	W	irritant	Xi	TRIADIMENOL|SULPHUR (ZOLFO)	Good|Good	triadimenol	CHEBI:9666	2.5	elemental sulfur	CHEBI:33403	50												
PESTON:0112909	pesticide product		12909	SALIGAR	AGRIMPORT S.P.A.	2005-11-18	2010-12-31	2010-01-01	Revocato	revoked			WP	wettable powder	W			CYROMAZINE	Good	cyromazine	CHEBI:30260	75															
PESTON:0112910	herbicide product	DISERBANTE	12910	DRIBBLING	DIACHEM S.P.A.	2008-11-19	2024-12-31		Autorizzato	authorised			SC	suspension concentrate (= flowable concentrate)	W	dangerous for environment	N	OXYFLUORFEN	Good	Oxyfluorfen	CHEBI:82029	40.7															
PESTON:0112911	pesticide product		12911	R6 ERRESEI TRIPLO S	SIPCAM S.P.A.	2005-11-09	2007-07-02	2007-05-01	Revocato	revoked			WP	wettable powder	W			CYMOXANIL|FOSETYL-ALUMINIUM|MANCOZEB	Medium|Medium|Medium	mancozeb	CHEBI:52492	2	cymoxanil	CHEBI:81788	33	copper atom	CHEBI:28694	25									
PESTON:0112912	fungicide product	FUNGICIDA	12912	ELIOS TRIO	SIPCAM OXON S.P.A.	2005-11-09	2021-08-31	2021-02-01	Revocato	revoked			WP	wettable powder	W			CYMOXANIL|FOSETYL-ALUMINIUM|MANCOZEB	Medium|Medium|Medium	mancozeb	CHEBI:52492	2	cymoxanil	CHEBI:81788	33	copper atom	CHEBI:28694	25									
PESTON:0112913	herbicide product	DISERBANTE	12913	PROPIL 80 DF	CONAS S.R.L.	2006-01-18	2008-12-31	2009-03-30	Revocato	revoked			WG	water dispersible granules	W	dangerous for environment	N	PROPANIL	Good	propanil	CHEBI:34936	80															
PESTON:0112914	fungicide product	FUNGICIDA	12914	RAMEZEB BLU WP	ZAPI INDUSTRIE CHIMICHE S.P.A.	2005-11-18	2015-11-18	2012-06-01	Revocato	revoked			WP	wettable powder	W			MANCOZEB|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	30	mancozeb	CHEBI:52492	10												
PESTON:0112915	pesticide product		12915	SUMMIT WG	BAYER CROPSCIENCE S.R.L.	2005-11-18	2015-11-18	2009-09-01	Revocato	revoked			WG	water dispersible granules	W			TRIADIMENOL	Good	triadimenol	CHEBI:9666	5															
PESTON:0112916	fungicide product	FUNGICIDA	12916	SACRON 45 WG	UPL EUROPE LTD	2006-01-09	2022-08-31		Ri-registrato	re-registered			WG	water dispersible granules	W			CYMOXANIL	Good	cymoxanil	CHEBI:81788	45															
PESTON:0112917	herbicide product	DISERBANTE	12917	TROPHY EC	MONSANTO AGRICOLTURA ITALIA S.P.A.	2006-02-28	2012-06-30	2012-06-23	Revocato	revoked			EC	emulsifiable concentrate	W	dangerous for environment|harmful	N|Xn	ACETOCHLOR|FURILAZOLE	Medium|Medium	acetochlor	CHEBI:2394	76.8	furilazole	CHEBI:147435	2.5												
PESTON:0112918	insecticide product	INSETTICIDA	12918	CALYPSO GARDEN PROTECTOR PPO	BAYER CROPSCIENCE S.R.L.	2010-06-30	2017-04-30	2016-05-11	Revocato	revoked			SE	suspo-emulsion	W			THIACLOPRID	Good	thiacloprid	CHEBI:39175	0.9														SI	
PESTON:0112920	fungicide product	FUNGICIDA	12920	AGORA	BAYER CROPSCIENCE S.R.L.	2006-01-23	2034-07-31	2019-06-27	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W	harmful|dangerous for environment	Xn|N	CYPROCONAZOLE|TRIFLOXYSTROBIN	Medium|Medium	cyproconazole	CHEBI:81758	13.8	trifloxystrobin	CHEBI:81833	32.3												
PESTON:0112923	fungicide product	FUNGICIDA	12923	SIRES TRIO	AGROWIN BIOSCIENCES S.R.L.	2006-05-24	2010-06-01	2007-05-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|FOSETYL-ALUMINIUM|MANCOZEB	Medium|Medium|Medium	mancozeb	CHEBI:52492	2.5	cymoxanil	CHEBI:81788	32.5	copper atom	CHEBI:28694	25									
PESTON:0112924	fungicide product	FUNGICIDA	12924	JUPITER WG	HELM AG	2006-01-09	2022-04-30	2020-07-03	Revocato	revoked			WG	water dispersible granules	W	irritant	Xi	FOSETYL-ALUMINIUM	Medium	aluminium atom	CHEBI:28984	80															
PESTON:0112925	fungicide product	FUNGICIDA	12925	VEBICUR FUNGICIDA	VEBI ISTITUTO BIOCHIMICO S.R.L.	2006-05-31	2013-09-09	2009-12-01	Revocato	revoked			AL	any other liquid	M	irritant	Xi	COPPER OXYCHLORIDE|PENCONAZOLE	Medium|Medium	copper atom	CHEBI:28694	0.5	penconazole	CHEBI:81970	0.1											SI	
PESTON:0112927	insecticide product	INSETTICIDA	12927	VEBICUR INSETTICIDA ANTICOCCINIGLIA	VEBI ISTITUTO BIOCHIMICO S.R.L.	2006-05-17	2013-03-11	2007-12-06	Revocato	revoked			AL	any other liquid	M	dangerous for environment	N	MALATHION|PARAFFIN OIL/(CAS 8012-95-1)	Medium|Medium	Oil red O	CHEBI:88213	0.2	malathion	CHEBI:6651	1											SI	
PESTON:0112928	herbicide product	DISERBANTE	12928	SOLANI	TECOMAG S.R.L.	2006-10-02	2010-12-31	2009-09-01	Revocato	revoked			GR	granule (generic, but defined size range)	D	dangerous for environment|irritant	N|Xi	METAMITRON	Good	metamitron	CHEBI:6791	70															
PESTON:0112929	pesticide product		12929	EQUIS	BIOLCHIM S.P.A.	2005-12-27	2011-12-31	2011-12-01	Revocato	revoked			SL	soluble concentrate	W			6-BENZYLADENINE	High	N-benzyladenine	CHEBI:29022	9.5															
PESTON:0112930	fungicide product	FUNGICIDA	12930	GAVELAN	BASF ITALIA S.P.A.	2006-05-24	2018-10-31	2018-03-05	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W	dangerous for environment|harmful	N|Xn	IPRODIONE	Good	iprodione	CHEBI:28909	43.2															
PESTON:0112931	fungicide product	FUNGICIDA	12931	FUNGI MZ DF	INDOFIL INDUSTRIES LTD	2006-01-09	2021-01-31	2021-02-01	Revocato	revoked			WG	water dispersible granules	W	harmful|dangerous for environment	Xn|N	MANCOZEB	Good	mancozeb	CHEBI:52492	75															
PESTON:0112932	fungicide product	FUNGICIDA	12932	OXFORD COP	DU PONT DE NEMOURS ITALIANA S.R.L.	2005-12-27	2015-12-27	2012-06-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	4.2	cymoxanil	CHEBI:81788	39.8												
PESTON:0112933	fungicide product	FUNGICIDA	12933	MOXYL 20 WP	DU PONT DE NEMOURS ITALIANA S.R.L.	2005-12-27	2022-08-31		Autorizzato	authorised			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL	Good	cymoxanil	CHEBI:81788	20															
PESTON:0112934	fungicide product	FUNGICIDA	12934	LARIEM C20	DU PONT DE NEMOURS ITALIANA S.R.L.	2005-12-27	2022-08-31		Ri-registrato	re-registered			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL	Good	cymoxanil	CHEBI:81788	20															
PESTON:0112935	pesticide product		12935	SCORE	GENETTI S.R.L.-GMBH	2005-09-27	2008-12-31		Scaduto	expired			EC	emulsifiable concentrate	W	dangerous for environment	N	DIFENOCONAZOLE	Good	difenoconazole	CHEBI:81760	23.9													SI		
PESTON:0112936	pheromone product	FEROMONE	12936	ECODIAN CARPOCAPSA	ISAGRO S.P.A.	2005-11-07	2022-08-31		Ri-registrato	re-registered			VP	vapour releasing product	F			(E,E)-8,10-DODECADIEN-1-OL (CODLEMONE)	Medium	Mexicanin E	CHEBI:6914																
PESTON:0112937	insecticide product	INSETTICIDA	12937	ROTAX POLVERE	ITAL-AGRO S.R.L.	2005-10-10	2010-10-10	2008-10-10	Revocato	revoked			DP	dispersible powder	D			ROTENONE	High	rotenone	CHEBI:28201	1															
PESTON:0112938	acaricide product	ACARICIDA	12938	COMPO ACARICIDA RTU	COMPO ITALIA S.R.L.	2005-10-10	2015-10-10	2009-03-30	Revocato	revoked			AL	any other liquid	M	irritant	Xi	DICOFOL	Good	dicofol	CHEBI:34692	0														SI	
PESTON:0112939	herbicide product	DISERBANTE	12939	BETAS	TECOMAG S.R.L.	2005-10-10	2010-12-31	2007-09-01	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W			PHENMEDIPHAM	Good	phenmedipham	CHEBI:81734	16															
PESTON:0112940	insecticide product	INSETTICIDA	12940	KARATE ZEON 1.5	SYNGENTA ITALIA S.P.A.	2009-01-27	2023-03-31		Autorizzato	authorised			CS	capsule suspension	W	dangerous for environment|irritant	N|Xi	LAMBDA-CYHALOTHRIN	Good	lambda-cyhalothrin	CHEBI:39325	1.5															
PESTON:0112941	fungicide product	FUNGICIDA	12941	BORZOL COMBI NC	ISAGRO S.P.A.	2006-01-09	2016-01-09	2012-06-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	MANCOZEB|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	30	mancozeb	CHEBI:52492	10												
PESTON:0112942	herbicide product	DISERBANTE	12942	ARIEL	EURO TSA S.R.L.	2008-11-19	2013-11-19	2009-01-01	Revocato	revoked			EC	emulsifiable concentrate	W	dangerous for environment|irritant	N|Xi	FENOXAPROP-P-ETHYL	Medium	Ethyl p-coumarate	CHEBI:180517	6.6															
PESTON:0112945	herbicide product	DISERBANTE	12945	SLOT	CHEMIA S.P.A.	2006-03-22	2013-10-27	2010-01-01	Revocato	revoked			GR	granule (generic, but defined size range)	D	dangerous for environment	N	CHLORSULFURON	Good	chlorsulfuron	CHEBI:3652	75															
PESTON:0112946	insecticide product	INSETTICIDA	12946	FLUVAL	DIACHEM S.P.A.	2008-08-21	2011-12-31	2011-12-01	Revocato	revoked			EO	emulsion, water in oil	W	dangerous for environment|irritant	N|Xi	TAU-FLUVALINATE	Good	tau-fluvalinate	CHEBI:39367	21.4															
PESTON:0112947	fungicide product	FUNGICIDA	12947	DEDALUS COMBI G	ADAMA ITALIA S.R.L.	2009-02-26	2014-02-26	2012-07-01	Revocato	revoked			WP	wettable powder	W	irritant	Xi	SULPHUR (ZOLFO)|TEBUCONAZOLE	Good|Good	elemental sulfur	CHEBI:33403	70	tebuconazole	CHEBI:81781	4.5												
PESTON:0112948	insecticide product	INSETTICIDA	12948	EVERGREEN EC	CBC (EUROPE) S.R.L.	2006-08-23	2019-08-31	2013-09-01	Revocato	revoked			EC	emulsifiable concentrate	W	dangerous for environment|irritant	N|Xi	PIPERONYL BUTOXIDE|PYRETHRIN I	Medium|Medium	pyrethrin I	CHEBI:27815	60	piperonyl butoxide	CHEBI:32687	6												
PESTON:0112949	fungicide product	FUNGICIDA	12949	AZUPEC 80 WG	ASCENZA AGRO S.A.	2009-05-28	2021-12-31		Ri-registrato	re-registered			WG	water dispersible granules	W	irritant	Xi	SULPHUR (ZOLFO)	Good	elemental sulfur	CHEBI:33403	80															
PESTON:0112950	insecticide product	INSETTICIDA	12950	BENTRIN	EURO TSA S.R.L.	2008-12-15	2013-12-15	2010-05-30	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W	dangerous for environment	N	BIFENTHRIN	Good	bifenthrin	CHEBI:3093	2															
PESTON:0112951	fungicide product	FUNGICIDA	12951	COPPERCIM P.B.	DIACHEM S.P.A.	2006-06-27	2022-08-31		Ri-registrato	re-registered			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|TRIBASIC COPPER SULFATE	Medium|Medium	copper(II) sulfate pentahydrate	CHEBI:31440	2.9	copper(II) sulfate	CHEBI:23414	18												
PESTON:0112952	pesticide product		12952	DISCUS TOP	BASF ITALIA S.P.A.	2005-10-11	2012-06-30	2012-07-01	Revocato	revoked			WG	water dispersible granules	W	dangerous for environment|harmful	N|Xn	METIRAM|KRESOXIM-METHYL	Medium|Medium	metiram	CHEBI:81539	59.0 %	kresoxim-methyl	CHEBI:2962	8.5 %												
PESTON:0112953	herbicide product	DISERBANTE	12953	ARAMO 50	BASF ITALIA S.P.A.	2005-10-11		2015-06-01	Revocato	revoked			EC	emulsifiable concentrate	W	dangerous for environment|harmful	N|Xn	TEPRALOXYDIM	Good	Tepraloxydim	CHEBI:81816	5.3															
PESTON:0112954	herbicide product	DISERBANTE	12954	SPECTRUM	BASF ITALIA S.P.A.	2005-10-11	2035-08-31		Autorizzato	authorised			DC	dispersible concentrate	W	dangerous for environment|harmful	N|Xn	DIMETHENAMID-P	Good	dimethenamid-P	CHEBI:83640	63.9															
PESTON:0112956	fungicide product	FUNGICIDA	12956	BORZOL COMBI	ISAGRO S.P.A.	2006-01-09	2016-01-09	2012-06-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	MANCOZEB|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	30	mancozeb	CHEBI:52492	10												
PESTON:0112957	fungicide product	FUNGICIDA	12957	RAME 40% WG	IQV ITALIA S.R.L.	2006-01-09	2025-12-31		Ri-registrato	re-registered			WG	water dispersible granules	W	dangerous for environment	N	COPPER OXYCHLORIDE	Medium	copper(0)	CHEBI:30052	40															
PESTON:0112959	fungicide product	FUNGICIDA	12959	ASPOR RAMATO 30-10	ISAGRO S.P.A.	2006-01-09	2016-01-09	2012-06-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	MANCOZEB|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	30	mancozeb	CHEBI:52492	10												
PESTON:0112960	herbicide product	DISERBANTE	12960	STARPROP	CHEMINOVA AGRO ITALIA S.R.L.	2008-11-05	2021-12-31		Ri-registrato	re-registered			EW	emulsion, oil in water	W	dangerous for environment|harmful	N|Xn	FENOXAPROP-P-ETHYL	Medium	Ethyl p-coumarate	CHEBI:180517	6.7															
PESTON:0112961	herbicide product	DISERBANTE	12961	HEREU	ASCENZA AGRO S.A.	2005-10-26	2021-12-31		Autorizzato	authorised			EC	emulsifiable concentrate	W			OXYFLUORFEN	Good	Oxyfluorfen	CHEBI:82029	22															
PESTON:0112962	herbicide product	DISERBANTE	12962	TRAVEL	BE DI BR BUSOLIN ELIGIO DI BUSOLIN RODOLFO	2005-10-26	2010-10-26	2008-10-01	Revocato	revoked			SL	soluble concentrate	W			GLUFOSINATE	Good	glufosinate	CHEBI:52136	11															
PESTON:0112963	pesticide product		12963	MERLIN 750 WG	CONSORZIO AGRARIO PROVINCIALE DI PARMA	2005-10-26	2008-12-31		Revocato	revoked			WG	water dispersible granules	W			ISOXAFLUTOLE	Good	isoxaflutole	CHEBI:141213	75													SI		
PESTON:0112964	pesticide product		12964	MERLIN 750 WG	CONSORZIO AGRARIO PROVINCIALE DI PARMA	2005-10-26	2008-12-31		Revocato	revoked			WG	water dispersible granules	W			ISOXAFLUTOLE	Good	isoxaflutole	CHEBI:141213	75													SI		
PESTON:0112966	pesticide product		12966	ITEM FLO	CHEMIA S.P.A.	2006-01-09	2008-12-31	2006-03-01	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W			THIOPHANATE-METHYL	Good	thiophanate-methyl	CHEBI:35014	38															
PESTON:0112967	acaricide product	ACARICIDA	12967	DICOFOX	CHEMIA S.P.A.	2006-11-15	2010-07-05	2009-03-30	Revocato	revoked			EC	emulsifiable concentrate	W	irritant|dangerous for environment	Xi|N	HEXYTHIAZOX|DICOFOL	Medium|Medium	hexythiazox	CHEBI:39326	2	dicofol	CHEBI:34692	16												
PESTON:0112968	pesticide product		12968	GOTICO	DU PONT DE NEMOURS ITALIANA S.R.L.	2006-01-09	2016-01-09	2008-03-19	Revocato	revoked			WP	wettable powder	W			METHOMYL	Good	methomyl	CHEBI:6835	19															
PESTON:0112969	herbicide product	DISERBANTE	12969	KATROCET	DU PONT DE NEMOURS ITALIANA S.R.L.	2006-01-09	2021-12-31	2014-04-04	Revocato	revoked			WG	water dispersible granules	W	dangerous for environment	N	AZIMSULFURON	Good	azimsulfuron	CHEBI:81746	50															
PESTON:0112970	fungicide product	FUNGICIDA	12970	ASPOR RAMATO 30-10 BLU	ISAGRO S.P.A.	2006-01-09	2016-01-09	2012-06-01	Revocato	revoked			WP	wettable powder	W	harmful|dangerous for environment	Xn|N	MANCOZEB|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	30	mancozeb	CHEBI:52492	10												
PESTON:0112971	acaricide product	ACARICIDA	12971	KIRAN MIX	TECNITERRA S.R.L.	2006-03-23	2010-05-24	2009-03-30	Revocato	revoked			EC	emulsifiable concentrate	W	irritant|dangerous for environment	Xi|N	HEXYTHIAZOX|DICOFOL	Medium|Medium	hexythiazox	CHEBI:39326	2	dicofol	CHEBI:34692	16												
PESTON:0112972	herbicide product	DISERBANTE	12972	GLYFOS DAKAR	CHEMINOVA A/S	2009-05-26	2022-12-15		Autorizzato	authorised			DC	dispersible concentrate	W	harmful to aquatic life	H402	GLYPHOSATE	High	glyphosate	CHEBI:27744	68															
PESTON:0112973	herbicide product	DISERBANTE	12973	GLYFOS RAPID	CHEMINOVA A/S	2009-05-26	2017-12-31	2016-08-22	Revocato	revoked			SL	soluble concentrate	W	dangerous for environment	N	GLYPHOSATE	High	glyphosate	CHEBI:27744	37.6															
PESTON:0112975	fungicide product	FUNGICIDA	12975	STEALTH CU	DU PONT DE NEMOURS ITALIANA S.R.L.	2006-02-06	2016-02-06	2011-12-14	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	4.2	cymoxanil	CHEBI:81788	39.8												
PESTON:0112976	fungicide product	FUNGICIDA	12976	STEALTH MZ	DU PONT DE NEMOURS ITALIANA S.R.L.	2006-02-01	2016-02-01	2009-09-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|MANCOZEB	Medium|Medium	cymoxanil	CHEBI:81788	4	mancozeb	CHEBI:52492	40												
PESTON:0112977	herbicide product	DISERBANTE	12977	CLEAN SOIL LIQUID	CHEMTURA ITALY S.R.L.	2006-02-01	2016-02-01	2009-03-18	Revocato	revoked			CS	capsule suspension	W	irritant	Xi	DICHLOBENIL		2,6-dichlorobenzonitrile	CHEBI:943	15.3															
PESTON:0112978	fungicide product	FUNGICIDA	12978	CURZEB 4-40 PB	DU PONT DE NEMOURS ITALIANA S.R.L.	2006-02-01	2016-02-01	2007-12-14	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|MANCOZEB	Medium|Medium	cymoxanil	CHEBI:81788	4	mancozeb	CHEBI:52492	40												
PESTON:0112979	fungicide product	FUNGICIDA	12979	CURAME 4-40	DU PONT DE NEMOURS ITALIANA S.R.L.	2006-02-06	2016-02-06	2012-06-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	4.2	cymoxanil	CHEBI:81788	39.8												
PESTON:0112980	plant growth regulator product	FITOREGOLATORE	12980	CONQUEST	SUMITOMO CHEMICAL AGRO EUROPE S.A.S.	2006-02-01	2024-05-31		Autorizzato	authorised			SL	soluble concentrate	W			GIBBERELLINS (A4+A7)|6-BENZYLADENINE	Medium|Medium	gibberellin A7	CHEBI:32903	1.8	N-benzyladenine	CHEBI:29022	1.8												
PESTON:0112981	fungicide product | nematicide product	FUNGICIDA-NEMATOCIDA	12981	DIVAPAN 51	EASTMAN ITALIA S.R.L.	2006-01-18	2022-06-30		Autorizzato	authorised			FU	smoke generator	F	corrosive|dangerous for environment	C|N	METAM SODIUM	Good	metam-sodium	CHEBI:81737	42.1															
PESTON:0112983	fungicide product	FUNGICIDA	12983	MEDEIRO M	ASCENZA AGRO S.A.	2011-11-21	2021-04-30	2021-02-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	FOSETYL-ALUMINIUM|MANCOZEB	Medium|Medium	fosetyl	CHEBI:40926	35	mancozeb	CHEBI:52492	35												
PESTON:0112985	adjuvant product	COADIUVANTE	12985	BAGNANTE MANICA	CHEMIA S.P.A.	2006-02-01	2016-02-01	2015-12-31	Revocato	revoked			AL	any other liquid	M			SODIUM DIOCTYL SULFOSUCCINATE	Medium	1,4-bis(2-ethylhexyl) sulfosuccinate	CHEBI:534	10															
PESTON:0112987	insecticide product	INSETTICIDA	12987	PIRICHEM GR	CHEMINOVA AGRO ITALIA S.R.L.	2006-01-18	2019-01-31	2018-12-31	Revocato	revoked			GR	granule (generic, but defined size range)	D	dangerous for environment|harmful	N|Xn	CHLORPYRIFOS	High	chlorpyrifos	CHEBI:34631	5															
PESTON:0112988	insecticide product	INSETTICIDA	12988	CENTURY	CHEMIA S.P.A.	2006-05-31	2010-05-31	2009-09-16	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W	dangerous for environment	N	TRIFLUMURON	Good	triflumuron	CHEBI:39388	39.4															
PESTON:0112989	plant growth regulator product	FITOREGOLATORE	12989	GIBB PLUS	GLOBACHEM NV	2008-11-28	2022-08-31		Ri-registrato	re-registered			SL	soluble concentrate	W			GIBBERELLINS (A4+A7)	Good	gibberellin A3	CHEBI:28833	1															
PESTON:0112990	fungicide product	FUNGICIDA	12990	FOSKEM	CHEMIA S.P.A.	2006-02-01	2008-12-31	2007-05-01	Revocato	revoked			WP	wettable powder	W	irritant	Xi	FOSETYL-ALUMINIUM	Medium	aluminium atom	CHEBI:28984	80															
PESTON:0112991	acaricide product	ACARICIDA	12991	A.K. 20	AGRIPHAR ITALIA S.R.L.	2006-01-23	2010-04-27	2009-03-30	Revocato	revoked			EC	emulsifiable concentrate	W	irritant|dangerous for environment	Xi|N	DICOFOL	Good	dicofol	CHEBI:34692	22															
PESTON:0112992	adjuvant product	COADIUVANTE	12992	BAGNANTE PLUS	CHEMIA S.P.A.	2006-02-01	2016-02-01	2015-12-31	Revocato	revoked			SL	soluble concentrate	W			SORBITAN MONO OLEATO ETOSSILATO	Medium	Sorbitan laurate	CHEBI:169001	12															
PESTON:0112993	herbicide product	DISERBANTE	12993	DU CASON LIQUID	CHEMTURA ITALY S.R.L.	2006-02-01	2016-02-01	2009-03-18	Revocato	revoked			CS	capsule suspension	W	irritant	Xi	DICHLOBENIL		2,6-dichlorobenzonitrile	CHEBI:943	15.3															
PESTON:0112994	fungicide product	FUNGICIDA	12994	VIVER ELITE WG	NUFARM ITALIA S.R.L.	2011-04-28	2022-08-31		Autorizzato	authorised			WG	water dispersible granules	W	dangerous for environment|harmful	N|Xn	TEBUCONAZOLE	Good	tebuconazole	CHEBI:81781	25															
PESTON:0112995	plant growth regulator product	FITOREGOLATORE	12995	RADICO	NATAN S.R.L.	2006-01-18	2021-12-31	2014-03-24	Revocato	revoked			DP	dispersible powder	D			1-NAPHTHYLACETIC ACID (1-NAA)	Good	1-naphthaleneacetic acid	CHEBI:32918	0.5															
PESTON:0112996	fungicide product	FUNGICIDA	12996	CIMORAM BLU	UPL EUROPE LTD	2006-01-23	2025-12-31		Ri-registrato	re-registered		2019-03-18	WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|BORDEAUX MIXTURE	Medium|Medium	cymoxanil	CHEBI:81788	4	mixture	CHEBI:60004	20												
PESTON:0112997	fungicide product	FUNGICIDA	12997	MICOCUR TRIPLO	SIVAM S.P.A.	2006-03-02	2010-06-01	2007-05-01	Revocato	revoked			WP	wettable powder	W	irritant|dangerous for environment	Xi|N	CYMOXANIL|FOSETYL-ALUMINIUM|MANCOZEB	Medium|Medium|Medium	mancozeb	CHEBI:52492	2.5	cymoxanil	CHEBI:81788	32.5	copper atom	CHEBI:28694	25									
PESTON:0112999	fungicide product	FUNGICIDA	12999	SECTHION	SIVAM S.P.A.	2006-03-01	2011-12-31	2011-12-01	Revocato	revoked			WG	water dispersible granules	W	dangerous for environment|harmful	N|Xn	DITHIANON	Good	dithianon	CHEBI:81842	66															
PESTON:0113000	herbicide product	DISERBANTE	13000	HURRICANE	SIVAM S.P.A.	2006-03-22	2016-03-22	2009-03-18	Revocato	revoked			GR	granule (generic, but defined size range)	D			DICHLOBENIL		2,6-dichlorobenzonitrile	CHEBI:943	6.8															
PESTON:0113001	herbicide product	DISERBANTE	13001	MAICOL 240	SIVAM S.P.A.	2006-03-01	2016-03-01	2012-01-01	Revocato	revoked			SL	soluble concentrate	W			DICAMBA	High	dicamba	CHEBI:81856	21.2															
